(1.5480694999998951e-06, 0.011284012918514203)
(1.548069999999895e-06, 0.011582446114383456)
(1.548070499999895e-06, 0.011885219401860742)
(1.5480709999998949e-06, 0.012192342676546)
(1.5480714999998948e-06, 0.01250382546678828)
(1.5480719999998947e-06, 0.012819676931079318)
(1.5480724999998946e-06, 0.013139905855848118)
(1.5480729999998945e-06, 0.013464520652597456)
(1.5480734999998944e-06, 0.01379352935634644)
(1.5480739999998943e-06, 0.014126939622505151)
(1.5480744999998942e-06, 0.014464758726200242)
(1.5480749999998941e-06, 0.014806993558126761)
(1.548075499999894e-06, 0.015153650624579513)
(1.548075999999894e-06, 0.015504736043962936)
(1.5480764999998938e-06, 0.015860255545639027)
(1.5480769999998937e-06, 0.01622021446808827)
(1.5480774999998937e-06, 0.01658461775651976)
(1.5480779999998936e-06, 0.016953469961949366)
(1.5480784999998935e-06, 0.01732677523851574)
(1.5480789999998934e-06, 0.01770453734354252)
(1.5480794999998933e-06, 0.01808675963370928)
(1.5480799999998932e-06, 0.01847344506589828)
(1.548080499999893e-06, 0.018864596194101038)
(1.548080999999893e-06, 0.01926021516915806)
(1.548081499999893e-06, 0.019660303736395882)
(1.5480819999998928e-06, 0.02006486323620739)
(1.5480824999998927e-06, 0.02047389460046036)
(1.5480829999998926e-06, 0.020887398353913168)
(1.5480834999998926e-06, 0.021305374611409245)
(1.5480839999998925e-06, 0.02172782307810177)
(1.5480844999998924e-06, 0.022154743047667676)
(1.5480849999998923e-06, 0.022586133402225973)
(1.5480854999998922e-06, 0.023021992611637645)
(1.548085999999892e-06, 0.02346231873213579)
(1.548086499999892e-06, 0.023907109406478118)
(1.548086999999892e-06, 0.024356361863460504)
(1.5480874999998918e-06, 0.024810072916738115)
(1.5480879999998917e-06, 0.025268238965472332)
(1.5480884999998916e-06, 0.025730855992774443)
(1.5480889999998915e-06, 0.026197919567551544)
(1.5480894999998914e-06, 0.026669424841521207)
(1.5480899999998914e-06, 0.027145366552004543)
(1.5480904999998913e-06, 0.027625739019839488)
(1.5480909999998912e-06, 0.028110536150780043)
(1.548091499999891e-06, 0.028599751434574522)
(1.548091999999891e-06, 0.029093377945994304)
(1.548092499999891e-06, 0.02959140834514197)
(1.5480929999998908e-06, 0.030093834876987146)
(1.5480934999998907e-06, 0.030600649372919505)
(1.5480939999998906e-06, 0.031111843250140932)
(1.5480944999998905e-06, 0.03162740751309404)
(1.5480949999998904e-06, 0.0321473327541331)
(1.5480954999998903e-06, 0.032671609153385836)
(1.5480959999998903e-06, 0.033200226480420286)
(1.5480964999998902e-06, 0.03373317409513242)
(1.54809699999989e-06, 0.034270440947801226)
(1.54809749999989e-06, 0.034812015580993456)
(1.5480979999998899e-06, 0.035357886130664755)
(1.5480984999998898e-06, 0.03590804032671579)
(1.5480989999998897e-06, 0.03646246549390063)
(1.5480994999998896e-06, 0.03702114855498215)
(1.5480999999998895e-06, 0.0375840760302593)
(1.5481004999998894e-06, 0.03815123403930204)
(1.5481009999998893e-06, 0.03872260830309022)
(1.5481014999998892e-06, 0.03929818414528224)
(1.5481019999998891e-06, 0.03987794649418758)
(1.548102499999889e-06, 0.04046187988384053)
(1.548102999999889e-06, 0.04104996845577163)
(1.5481034999998889e-06, 0.04164219596150977)
(1.5481039999998888e-06, 0.04223854576417729)
(1.5481044999998887e-06, 0.042839000840808536)
(1.5481049999998886e-06, 0.04344354378373334)
(1.5481054999998885e-06, 0.04405215680267838)
(1.5481059999998884e-06, 0.04466482172761995)
(1.5481064999998883e-06, 0.045281520010690815)
(1.5481069999998882e-06, 0.045902232728832364)
(1.5481074999998881e-06, 0.04652694058547275)
(1.548107999999888e-06, 0.04715562391294398)
(1.548108499999888e-06, 0.04778826267566877)
(1.5481089999998879e-06, 0.04842483647236458)
(1.5481094999998878e-06, 0.04906532453901125)
(1.5481099999998877e-06, 0.049709705750809026)
(1.5481104999998876e-06, 0.0503579586248929)
(1.5481109999998875e-06, 0.05101006132383569)
(1.5481114999998874e-06, 0.05166599165849824)
(1.5481119999998873e-06, 0.052325727089827946)
(1.5481124999998872e-06, 0.05298924473290144)
(1.5481129999998871e-06, 0.05365652135993961)
(1.548113499999887e-06, 0.054327533402248634)
(1.548113999999887e-06, 0.055002256954818814)
(1.5481144999998868e-06, 0.055680667777987906)
(1.5481149999998868e-06, 0.056362741302157834)
(1.5481154999998867e-06, 0.05704845262954184)
(1.5481159999998866e-06, 0.05773777653860989)
(1.5481164999998865e-06, 0.05843068748745605)
(1.5481169999998864e-06, 0.05912715961604312)
(1.5481174999998863e-06, 0.05982716675119829)
(1.5481179999998862e-06, 0.060530682408552555)
(1.5481184999998861e-06, 0.06123767979764118)
(1.548118999999886e-06, 0.06194813182391346)
(1.548119499999886e-06, 0.0626620110935339)
(1.5481199999998858e-06, 0.06337928991705429)
(1.5481204999998857e-06, 0.06409994031231979)
(1.5481209999998856e-06, 0.06482393400779513)
(1.5481214999998856e-06, 0.06555124244876587)
(1.5481219999998855e-06, 0.06628183679873856)
(1.5481224999998854e-06, 0.06701568794368312)
(1.5481229999998853e-06, 0.06775276649714582)
(1.5481234999998852e-06, 0.06849304280211517)
(1.548123999999885e-06, 0.06923648693827168)
(1.548124499999885e-06, 0.06998306872183882)
(1.548124999999885e-06, 0.07073275771248481)
(1.5481254999998848e-06, 0.0714855232169601)
(1.5481259999998847e-06, 0.07224133429190609)
(1.5481264999998846e-06, 0.07300015974920583)
(1.5481269999998845e-06, 0.07376196816011367)
(1.5481274999998844e-06, 0.07452672785855273)
(1.5481279999998844e-06, 0.07529440694527553)
(1.5481284999998843e-06, 0.07606497329290828)
(1.5481289999998842e-06, 0.0768383945501706)
(1.548129499999884e-06, 0.07761463814481369)
(1.548129999999884e-06, 0.07839367128959757)
(1.548130499999884e-06, 0.07917546098482663)
(1.5481309999998838e-06, 0.07995997402437446)
(1.5481314999998837e-06, 0.08074717699823916)
(1.5481319999998836e-06, 0.08153703629860988)
(1.5481324999998835e-06, 0.08232951812243873)
(1.5481329999998834e-06, 0.08312458847709983)
(1.5481334999998833e-06, 0.0839222131847491)
(1.5481339999998833e-06, 0.0847223578853509)
(1.5481344999998832e-06, 0.08552498804283039)
(1.548134999999883e-06, 0.08633006894811535)
(1.548135499999883e-06, 0.08713756572306405)
(1.5481359999998829e-06, 0.08794744332801113)
(1.5481364999998828e-06, 0.0887596665616574)
(1.5481369999998827e-06, 0.08957420006862271)
(1.5481374999998826e-06, 0.09039100834294737)
(1.5481379999998825e-06, 0.09121005573341126)
(1.5481384999998824e-06, 0.092031306444736)
(1.5481389999998823e-06, 0.092854724546559)
(1.5481394999998822e-06, 0.09368027397463495)
(1.5481399999998821e-06, 0.09450791853568419)
(1.548140499999882e-06, 0.09533762191317205)
(1.548140999999882e-06, 0.09616934766985065)
(1.5481414999998819e-06, 0.09700305925352835)
(1.5481419999998818e-06, 0.09783872000145216)
(1.5481424999998817e-06, 0.09867629314374542)
(1.5481429999998816e-06, 0.09951574180776286)
(1.5481434999998815e-06, 0.10035702902337514)
(1.5481439999998814e-06, 0.10120011772731329)
(1.5481444999998813e-06, 0.10204497076608587)
(1.5481449999998812e-06, 0.10289155090217525)
(1.5481454999998811e-06, 0.10373982081692755)
(1.548145999999881e-06, 0.1045897431148346)
(1.548146499999881e-06, 0.10544128032875257)
(1.5481469999998809e-06, 0.10629439492416184)
(1.5481474999998808e-06, 0.10714904930197756)
(1.5481479999998807e-06, 0.10800520580467395)
(1.5481484999998806e-06, 0.10886282671857823)
(1.5481489999998805e-06, 0.10972187427996359)
(1.5481494999998804e-06, 0.11058231067777646)
(1.5481499999998803e-06, 0.11144409805729144)
(1.5481504999998802e-06, 0.11230719852759617)
(1.5481509999998801e-06, 0.11317157416087671)
(1.54815149999988e-06, 0.11403718699985592)
(1.54815199999988e-06, 0.11490399906136256)
(1.5481524999998798e-06, 0.1157719723389026)
(1.5481529999998798e-06, 0.11664106880859038)
(1.5481534999998797e-06, 0.11751125043118002)
(1.5481539999998796e-06, 0.11838247915794793)
(1.5481544999998795e-06, 0.11925471693315184)
(1.5481549999998794e-06, 0.12012792569791318)
(1.5481554999998793e-06, 0.12100206739504703)
(1.5481559999998792e-06, 0.12187710397289184)
(1.5481564999998791e-06, 0.12275299738763992)
(1.548156999999879e-06, 0.12362970960905603)
(1.548157499999879e-06, 0.12450720262274517)
(1.5481579999998788e-06, 0.125385438433851)
(1.5481584999998787e-06, 0.12626437907170368)
(1.5481589999998786e-06, 0.12714398659345635)
(1.5481594999998786e-06, 0.1280242230867049)
(1.5481599999998785e-06, 0.12890505067305255)
(1.5481604999998784e-06, 0.1297864315131157)
(1.5481609999998783e-06, 0.13066832780805404)
(1.5481614999998782e-06, 0.1315507018045054)
(1.548161999999878e-06, 0.13243351579850401)
(1.548162499999878e-06, 0.13331673213541878)
(1.548162999999878e-06, 0.13420031321872314)
(1.5481634999998778e-06, 0.13508422150739297)
(1.5481639999998777e-06, 0.13596841952509836)
(1.5481644999998776e-06, 0.13685286985752038)
(1.5481649999998775e-06, 0.13773753516146997)
(1.5481654999998775e-06, 0.13862237816261738)
(1.5481659999998774e-06, 0.13950736166206695)
(1.5481664999998773e-06, 0.14039244853894306)
(1.5481669999998772e-06, 0.14127760175244228)
(1.548167499999877e-06, 0.14216278434483293)
(1.548167999999877e-06, 0.1430479594454017)
(1.548168499999877e-06, 0.14393309027337217)
(1.5481689999998768e-06, 0.1448181401397943)
(1.5481694999998767e-06, 0.14570307245038064)
(1.5481699999998766e-06, 0.14658785070978295)
(1.5481704999998765e-06, 0.14747243852237013)
(1.5481709999998764e-06, 0.14835679959691445)
(1.5481714999998763e-06, 0.14924089774728738)
(1.5481719999998763e-06, 0.1501246968970605)
(1.5481724999998762e-06, 0.15100816108061085)
(1.548172999999876e-06, 0.1518912544456649)
(1.548173499999876e-06, 0.15277394125727797)
(1.5481739999998759e-06, 0.1536561858983213)
(1.5481744999998758e-06, 0.15453795287337604)
(1.5481749999998757e-06, 0.15541920681159674)
(1.5481754999998756e-06, 0.15629991246559943)
(1.5481759999998755e-06, 0.15718003471915826)
(1.5481764999998754e-06, 0.15805953858404326)
(1.5481769999998753e-06, 0.15893838920566328)
(1.5481774999998752e-06, 0.15981655186473206)
(1.5481779999998751e-06, 0.1606939919784039)
(1.548178499999875e-06, 0.16157067510234965)
(1.548178999999875e-06, 0.1624465669342562)
(1.5481794999998749e-06, 0.16332163331385802)
(1.5481799999998748e-06, 0.16419584022683878)
(1.5481804999998747e-06, 0.1650691538047812)
(1.5481809999998746e-06, 0.16594154032898029)
(1.5481814999998745e-06, 0.16681296623079833)
(1.5481819999998744e-06, 0.1676833980934447)
(1.5481824999998743e-06, 0.16855280265516762)
(1.5481829999998742e-06, 0.16942114680900408)
(1.5481834999998741e-06, 0.17028839760637135)
(1.548183999999874e-06, 0.1711545222572205)
(1.548184499999874e-06, 0.17201948813160745)
(1.5481849999998739e-06, 0.17288326276218566)
(1.5481854999998738e-06, 0.17374581384568802)
(1.5481859999998737e-06, 0.17460710924340656)
(1.5481864999998736e-06, 0.17546711698259934)
(1.5481869999998735e-06, 0.17632580525929295)
(1.5481874999998734e-06, 0.17718314243816324)
(1.5481879999998733e-06, 0.17803909705382087)
(1.5481884999998732e-06, 0.17889363781348722)
(1.5481889999998731e-06, 0.17974673359628543)
(1.548189499999873e-06, 0.1805983534563114)
(1.548189999999873e-06, 0.1814484666218526)
(1.5481904999998728e-06, 0.18229704249837422)
(1.5481909999998728e-06, 0.18314405066813946)
(1.5481914999998727e-06, 0.18398946089122162)
(1.5481919999998726e-06, 0.18483324310788918)
(1.5481924999998725e-06, 0.1856753674376505)
(1.5481929999998724e-06, 0.1865158041820312)
(1.5481934999998723e-06, 0.1873545238240188)
(1.5481939999998722e-06, 0.18819149702888696)
(1.5481944999998721e-06, 0.18902669464638094)
(1.548194999999872e-06, 0.18986008770959562)
(1.548195499999872e-06, 0.1906916474375512)
(1.5481959999998718e-06, 0.19152134523447006)
(1.5481964999998717e-06, 0.19234915269042197)
(1.5481969999998717e-06, 0.19317504158331564)
(1.5481974999998716e-06, 0.19399898387762032)
(1.5481979999998715e-06, 0.19482095172674632)
(1.5481984999998714e-06, 0.1956409174721634)
(1.5481989999998713e-06, 0.1964588536438755)
(1.5481994999998712e-06, 0.19727473296222578)
(1.548199999999871e-06, 0.19808852833692597)
(1.548200499999871e-06, 0.19890021286743206)
(1.548200999999871e-06, 0.19970975984419032)
(1.5482014999998708e-06, 0.20051714274938678)
(1.5482019999998707e-06, 0.20132233525451698)
(1.5482024999998706e-06, 0.2021253112233387)
(1.5482029999998705e-06, 0.20292604471162617)
(1.5482034999998705e-06, 0.20372450996645652)
(1.5482039999998704e-06, 0.20452068142681143)
(1.5482044999998703e-06, 0.20531453372325859)
(1.5482049999998702e-06, 0.20610604167893418)
(1.54820549999987e-06, 0.20689518031004145)
(1.54820599999987e-06, 0.20768192482280506)
(1.54820649999987e-06, 0.20846625061832216)
(1.5482069999998698e-06, 0.20924813328770986)
(1.5482074999998697e-06, 0.2100275486155692)
(1.5482079999998696e-06, 0.21080447257772691)
(1.5482084999998695e-06, 0.21157888134287753)
(1.5482089999998694e-06, 0.21235075127115416)
(1.5482094999998693e-06, 0.213120058913986)
(1.5482099999998693e-06, 0.21388678101521177)
(1.5482104999998692e-06, 0.214650894509589)
(1.548210999999869e-06, 0.21541237652257603)
(1.548211499999869e-06, 0.21617120437136148)
(1.5482119999998689e-06, 0.21692735556289183)
(1.5482124999998688e-06, 0.2176808077952713)
(1.5482129999998687e-06, 0.2184315389561752)
(1.5482134999998686e-06, 0.2191795271229346)
(1.5482139999998685e-06, 0.21992475056175975)
(1.5482144999998684e-06, 0.2206671877281932)
(1.5482149999998683e-06, 0.22140681726710904)
(1.5482154999998682e-06, 0.22214361800981147)
(1.5482159999998682e-06, 0.22287756897607386)
(1.548216499999868e-06, 0.22360864937365876)
(1.548216999999868e-06, 0.22433683859538403)
(1.5482174999998679e-06, 0.22506211622107614)
(1.5482179999998678e-06, 0.2257844620166298)
(1.5482184999998677e-06, 0.22650385593265837)
(1.5482189999998676e-06, 0.22722027810434364)
(1.5482194999998675e-06, 0.22793370885046244)
(1.5482199999998674e-06, 0.22864412867398987)
(1.5482204999998673e-06, 0.22935151825989797)
(1.5482209999998672e-06, 0.2300558584765077)
(1.5482214999998671e-06, 0.2307571303716979)
(1.548221999999867e-06, 0.2314553151765686)
(1.548222499999867e-06, 0.2321503943004582)
(1.5482229999998669e-06, 0.23284234933338382)
(1.5482234999998668e-06, 0.233531162043395)
(1.5482239999998667e-06, 0.23421681437740335)
(1.5482244999998666e-06, 0.23489928845929553)
(1.5482249999998665e-06, 0.23557856658957835)
(1.5482254999998664e-06, 0.23625463124424637)
(1.5482259999998663e-06, 0.23692746507514756)
(1.5482264999998662e-06, 0.23759705090769329)
(1.5482269999998661e-06, 0.2382633717415686)
(1.548227499999866e-06, 0.23892641074880297)
(1.548227999999866e-06, 0.2395861512733324)
(1.5482284999998659e-06, 0.240242576829808)
(1.5482289999998658e-06, 0.2408956711038607)
(1.5482294999998657e-06, 0.24154541794978918)
(1.5482299999998656e-06, 0.24219180139152255)
(1.5482304999998655e-06, 0.2428348056188629)
(1.5482309999998654e-06, 0.24347441499057548)
(1.5482314999998653e-06, 0.24411061402955228)
(1.5482319999998652e-06, 0.24474338742478718)
(1.5482324999998651e-06, 0.24537272002904517)
(1.548232999999865e-06, 0.24599859685796616)
(1.548233499999865e-06, 0.2466210030901977)
(1.5482339999998648e-06, 0.2472399240654217)
(1.5482344999998647e-06, 0.24785534528343448)
(1.5482349999998647e-06, 0.24846725240424364)
(1.5482354999998646e-06, 0.2490756312460909)
(1.5482359999998645e-06, 0.24968046778485176)
(1.5482364999998644e-06, 0.2502817481527477)
(1.5482369999998643e-06, 0.2508794586383963)
(1.5482374999998642e-06, 0.25147358568450495)
(1.548237999999864e-06, 0.2520641158882389)
(1.548238499999864e-06, 0.2526510359992476)
(1.548238999999864e-06, 0.2532343329190243)
(1.5482394999998638e-06, 0.25381399369960295)
(1.5482399999998637e-06, 0.25439000554354596)
(1.5482404999998636e-06, 0.2549623558019817)
(1.5482409999998635e-06, 0.25553103197394134)
(1.5482414999998635e-06, 0.2560960217050515)
(1.5482419999998634e-06, 0.2566573127874865)
(1.5482424999998633e-06, 0.25721489315770946)
(1.5482429999998632e-06, 0.25776875089672585)
(1.548243499999863e-06, 0.25831887422814387)
(1.548243999999863e-06, 0.25886525151748674)
(1.548244499999863e-06, 0.2594078712708868)
(1.5482449999998628e-06, 0.25994672213529024)
(1.5482454999998627e-06, 0.2604817928950392)
(1.5482459999998626e-06, 0.2610130724741707)
(1.5482464999998625e-06, 0.2615405499321183)
(1.5482469999998624e-06, 0.2620642144650899)
(1.5482474999998624e-06, 0.26258405540387425)
(1.5482479999998623e-06, 0.26310006221284543)
(1.5482484999998622e-06, 0.2636122244898246)
(1.548248999999862e-06, 0.2641205319642063)
(1.548249499999862e-06, 0.2646249744962465)
(1.5482499999998619e-06, 0.2651255420757855)
(1.5482504999998618e-06, 0.26562222482208486)
(1.5482509999998617e-06, 0.26611501298198853)
(1.5482514999998616e-06, 0.2666038969289361)
(1.5482519999998615e-06, 0.26708886716305985)
(1.5482524999998614e-06, 0.2675699143080194)
(1.5482529999998613e-06, 0.2680470291129883)
(1.5482534999998612e-06, 0.268520202448969)
(1.5482539999998612e-06, 0.2689894253089002)
(1.548254499999861e-06, 0.2694546888071903)
(1.548254999999861e-06, 0.2699159841776965)
(1.5482554999998609e-06, 0.2703733027735957)
(1.5482559999998608e-06, 0.2708266360668592)
(1.5482564999998607e-06, 0.27127597564435185)
(1.5482569999998606e-06, 0.27172131321131715)
(1.5482574999998605e-06, 0.27216264058670325)
(1.5482579999998604e-06, 0.2725999497043908)
(1.5482584999998603e-06, 0.2730332326112554)
(1.5482589999998602e-06, 0.27346248146646873)
(1.5482594999998601e-06, 0.2738876885403255)
(1.54825999999986e-06, 0.2743088462140249)
(1.54826049999986e-06, 0.27472594697802033)
(1.5482609999998599e-06, 0.2751389834311097)
(1.5482614999998598e-06, 0.2755479482802104)
(1.5482619999998597e-06, 0.2759528343387491)
(1.5482624999998596e-06, 0.27635363452598877)
(1.5482629999998595e-06, 0.2767503418661279)
(1.5482634999998594e-06, 0.2771429494871892)
(1.5482639999998593e-06, 0.27753145062078827)
(1.5482644999998592e-06, 0.2779158386005883)
(1.5482649999998591e-06, 0.27829610686143635)
(1.548265499999859e-06, 0.2786722489391311)
(1.548265999999859e-06, 0.2790442584691244)
(1.5482664999998589e-06, 0.2794121291848491)
(1.5482669999998588e-06, 0.27977585491893436)
(1.5482674999998587e-06, 0.28013542960009885)
(1.5482679999998586e-06, 0.2804908472539533)
(1.5482684999998585e-06, 0.28084210200135534)
(1.5482689999998584e-06, 0.2811891880577976)
(1.5482694999998583e-06, 0.2815320997323999)
(1.5482699999998582e-06, 0.2818708314276842)
(1.5482704999998581e-06, 0.2822053776381923)
(1.548270999999858e-06, 0.2825357329498947)
(1.548271499999858e-06, 0.28286189203940637)
(1.5482719999998578e-06, 0.28318384967303517)
(1.5482724999998577e-06, 0.2835016007065557)
(1.5482729999998577e-06, 0.2838151400839072)
(1.5482734999998576e-06, 0.28412446283645465)
(1.5482739999998575e-06, 0.28442956408293724)
(1.5482744999998574e-06, 0.28473043902753187)
(1.5482749999998573e-06, 0.28502708296032736)
(1.5482754999998572e-06, 0.28531949125576245)
(1.548275999999857e-06, 0.28560765937274185)
(1.548276499999857e-06, 0.2858915828528008)
(1.548276999999857e-06, 0.2861712573205474)
(1.5482774999998568e-06, 0.2864466784823365)
(1.5482779999998567e-06, 0.28671784212576024)
(1.5482784999998566e-06, 0.28698474411883756)
(1.5482789999998566e-06, 0.28724738040980957)
(1.5482794999998565e-06, 0.28750574702604176)
(1.5482799999998564e-06, 0.28775984007354155)
(1.5482804999998563e-06, 0.2880096557363343)
(1.5482809999998562e-06, 0.2882551902757085)
(1.548281499999856e-06, 0.28849644003002495)
(1.548281999999856e-06, 0.2887334014136986)
(1.548282499999856e-06, 0.2889660709167547)
(1.5482829999998558e-06, 0.28919444510412257)
(1.5482834999998557e-06, 0.2894185206155762)
(1.5482839999998556e-06, 0.2896382941642882)
(1.5482844999998555e-06, 0.2898537625371631)
(1.5482849999998554e-06, 0.290064922593796)
(1.5482854999998554e-06, 0.29027177126595494)
(1.5482859999998553e-06, 0.2904743055575223)
(1.5482864999998552e-06, 0.2906725225431819)
(1.548286999999855e-06, 0.2908664193687196)
(1.548287499999855e-06, 0.2910559932499736)
(1.5482879999998549e-06, 0.29124124147289077)
(1.5482884999998548e-06, 0.29142216139232474)
(1.5482889999998547e-06, 0.291598750432403)
(1.5482894999998546e-06, 0.29177100608527273)
(1.5482899999998545e-06, 0.29193892591126513)
(1.5482904999998544e-06, 0.2921025075384444)
(1.5482909999998543e-06, 0.29226174866172816)
(1.5482914999998542e-06, 0.29241664704277237)
(1.5482919999998542e-06, 0.2925672005097421)
(1.548292499999854e-06, 0.29271340695665865)
(1.548292999999854e-06, 0.29285526434311554)
(1.5482934999998539e-06, 0.29299277069383833)
(1.5482939999998538e-06, 0.2931259240986349)
(1.5482944999998537e-06, 0.2932547227115208)
(1.5482949999998536e-06, 0.2933791647509125)
(1.5482954999998535e-06, 0.29349924849900666)
(1.5482959999998534e-06, 0.2936149723014791)
(1.5482964999998533e-06, 0.2937263345674419)
(1.5482969999998532e-06, 0.29383333376870546)
(1.5482974999998531e-06, 0.2939359684399418)
(1.548297999999853e-06, 0.2940342371781647)
(1.548298499999853e-06, 0.29412813864253495)
(1.5482989999998529e-06, 0.29421767155411394)
(1.5482994999998528e-06, 0.2943028346955814)
(1.5482999999998527e-06, 0.29438362691119796)
(1.5483004999998526e-06, 0.29446004710626356)
(1.5483009999998525e-06, 0.2945320942472371)
(1.5483014999998524e-06, 0.2945997673613603)
(1.5483019999998523e-06, 0.2946630655365223)
(1.5483024999998522e-06, 0.2947219879210583)
(1.5483029999998521e-06, 0.29477653372368934)
(1.548303499999852e-06, 0.29482670221329527)
(1.548303999999852e-06, 0.2948724927187047)
(1.5483044999998519e-06, 0.29491390462873585)
(1.5483049999998518e-06, 0.29495093739194717)
(1.5483054999998517e-06, 0.294983590516642)
(1.5483059999998516e-06, 0.29501186357065134)
(1.5483064999998515e-06, 0.2950357561813226)
(1.5483069999998514e-06, 0.2950552680354695)
(1.5483074999998513e-06, 0.2950703988792638)
(1.5483079999998512e-06, 0.2950811485182033)
(1.5483084999998511e-06, 0.2950875168170728)
(1.548308999999851e-06, 0.2950895036999172)
(1.548309499999851e-06, 0.29508710915002684)
(1.5483099999998508e-06, 0.29508033320993055)
(1.5483104999998507e-06, 0.29506917598139754)
(1.5483109999998507e-06, 0.2950536376254575)
(1.5483114999998506e-06, 0.29503371836242814)
(1.5483119999998505e-06, 0.29500941847195306)
(1.5483124999998504e-06, 0.29498073829307037)
(1.5483129999998503e-06, 0.2949476782242051)
(1.5483134999998502e-06, 0.29491023872336064)
(1.54831399999985e-06, 0.29486842030807836)
(1.54831449999985e-06, 0.29482222355560156)
(1.54831499999985e-06, 0.29477164910296483)
(1.5483154999998498e-06, 0.29471669764710867)
(1.5483159999998497e-06, 0.29465736994500713)
(1.5483164999998496e-06, 0.2945936668138416)
(1.5483169999998496e-06, 0.29452558913100585)
(1.5483174999998495e-06, 0.29445313783452)
(1.5483179999998494e-06, 0.29437631392294195)
(1.5483184999998493e-06, 0.2942951184556981)
(1.5483189999998492e-06, 0.2942095525532395)
(1.548319499999849e-06, 0.2941196173972447)
(1.548319999999849e-06, 0.29402531423083483)
(1.548320499999849e-06, 0.2939266443588549)
(1.5483209999998488e-06, 0.29382360914788697)
(1.5483214999998487e-06, 0.29371621002688814)
(1.5483219999998486e-06, 0.29360444848705297)
(1.5483224999998485e-06, 0.293488326082243)
(1.5483229999998484e-06, 0.2933678444294708)
(1.5483234999998484e-06, 0.2932430052088724)
(1.5483239999998483e-06, 0.2931138101639851)
(1.5483244999998482e-06, 0.2929802611024106)
(1.548324999999848e-06, 0.29284235989586377)
(1.548325499999848e-06, 0.29270010848065187)
(1.548325999999848e-06, 0.29255350885778336)
(1.5483264999998478e-06, 0.2924025630934668)
(1.5483269999998477e-06, 0.2922472733197399)
(1.5483274999998476e-06, 0.2920876417343389)
(1.5483279999998475e-06, 0.29192367060141844)
(1.5483284999998474e-06, 0.2917553622518659)
(1.5483289999998473e-06, 0.29158271908380295)
(1.5483294999998473e-06, 0.29140574356261767)
(1.5483299999998472e-06, 0.2912244382219671)
(1.548330499999847e-06, 0.29103880566393847)
(1.548330999999847e-06, 0.29084884855928245)
(1.5483314999998469e-06, 0.29065456964806524)
(1.5483319999998468e-06, 0.29045597174047405)
(1.5483324999998467e-06, 0.2902530577166451)
(1.5483329999998466e-06, 0.29004583052758287)
(1.5483334999998465e-06, 0.289834293195552)
(1.5483339999998464e-06, 0.28961844881458604)
(1.5483344999998463e-06, 0.28939830055112936)
(1.5483349999998462e-06, 0.2891738516440736)
(1.5483354999998461e-06, 0.28894510540603185)
(1.548335999999846e-06, 0.2887120652235296)
(1.548336499999846e-06, 0.28847473455729633)
(1.5483369999998459e-06, 0.28823311694307996)
(1.5483374999998458e-06, 0.28798721599264104)
(1.5483379999998457e-06, 0.2877370353935304)
(1.5483384999998456e-06, 0.28748257891022266)
(1.5483389999998455e-06, 0.2872238503845886)
(1.5483394999998454e-06, 0.2869608537365113)
(1.5483399999998453e-06, 0.28669359296451075)
(1.5483404999998452e-06, 0.28642207214637766)
(1.5483409999998451e-06, 0.28614629543997344)
(1.548341499999845e-06, 0.28586626708326357)
(1.548341999999845e-06, 0.2855819913959031)
(1.5483424999998449e-06, 0.28529347277945666)
(1.5483429999998448e-06, 0.2850007157175847)
(1.5483434999998447e-06, 0.28470372477786443)
(1.5483439999998446e-06, 0.2844025046113502)
(1.5483444999998445e-06, 0.28409705995393036)
(1.5483449999998444e-06, 0.2837873956267063)
(1.5483454999998443e-06, 0.2834735165374091)
(1.5483459999998442e-06, 0.28315542768009405)
(1.5483464999998441e-06, 0.28283313413657113)
(1.548346999999844e-06, 0.28250664107698065)
(1.548347499999844e-06, 0.28217595376073595)
(1.5483479999998438e-06, 0.28184107753654875)
(1.5483484999998438e-06, 0.28150201784430756)
(1.5483489999998437e-06, 0.2811587802151242)
(1.5483494999998436e-06, 0.2808113702725006)
(1.5483499999998435e-06, 0.2804597937323464)
(1.5483504999998434e-06, 0.28010405640494734)
(1.5483509999998433e-06, 0.2797441641952057)
(1.5483514999998432e-06, 0.27938012310284516)
(1.5483519999998431e-06, 0.2790119392246501)
(1.548352499999843e-06, 0.2786396187538819)
(1.548352999999843e-06, 0.27826316798171935)
(1.5483534999998428e-06, 0.27788259329874615)
(1.5483539999998427e-06, 0.27749790119454554)
(1.5483544999998426e-06, 0.2771090982593992)
(1.5483549999998426e-06, 0.27671619118494584)
(1.5483554999998425e-06, 0.2763191867650556)
(1.5483559999998424e-06, 0.27591809189648664)
(1.5483564999998423e-06, 0.2755129135806686)
(1.5483569999998422e-06, 0.27510365892325217)
(1.548357499999842e-06, 0.2746903351361354)
(1.548357999999842e-06, 0.27427294953721776)
(1.548358499999842e-06, 0.2738515095526964)
(1.5483589999998418e-06, 0.2734260227170617)
(1.5483594999998417e-06, 0.272996496674248)
(1.5483599999998416e-06, 0.27256293917856006)
(1.5483604999998415e-06, 0.27212535809560556)
(1.5483609999998414e-06, 0.2716837614034794)
(1.5483614999998414e-06, 0.2712381571927159)
(1.5483619999998413e-06, 0.27078855366871435)
(1.5483624999998412e-06, 0.2703349591519995)
(1.548362999999841e-06, 0.2698773820782307)
(1.548363499999841e-06, 0.2694158310010136)
